3eqh,CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,4.5
3eqh,CHEMBL101311,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,4.5
3eqh,CHEMBL1081312,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,6.4
3eqh,CHEMBL1233887,COc1ccc2c(c1)c(-c1cc3nccnc3[nH]1)cn2C,4.5
3eqh,CHEMBL1421720,O=C(Cc1cccs1)Nc1nc2ccccc2s1,5.7
3eqh,CHEMBL191003,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,5.7
3eqh,CHEMBL1949855,O=c1[nH]cnc2c(Cl)cccc12,4.3
3eqh,CHEMBL1964902,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)O)c2)n1,4.5
3eqh,CHEMBL1964948,CN(C)CCCN(C)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,4.5
3eqh,CHEMBL1965033,Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,4.5
3eqh,CHEMBL1965169,Cc1ccc(-c2cc3nc(Br)cnc3[nH]2)cc1,4.5
3eqh,CHEMBL1965170,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1,6
3eqh,CHEMBL1965387,Nc1n[nH]c2c(OCCCn3cccc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.5
3eqh,CHEMBL1965660,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,5.7
3eqh,CHEMBL1966175,CC1CCN(C(=O)CC#N)CC1c1ncc2cnc3[nH]ccc3n12,4.5
3eqh,CHEMBL1967211,Fc1ccc(-c2ccc3nccn3n2)cn1,4.1
3eqh,CHEMBL1967336,O=C(Nc1cnccn1)Nc1ccnc2c(F)cc(F)cc12,4.5
3eqh,CHEMBL1967513,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccc(Cl)cc12,4.5
3eqh,CHEMBL1967538,Cc1nn(C)c2sc3c(=O)[nH]cnc3c12,4
3eqh,CHEMBL1967992,N#Cc1ccc(-c2ccncc2)cc1NCc1ccccc1,4.5
3eqh,CHEMBL1967998,CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,6.9
3eqh,CHEMBL1968130,Nc1nnc2cncc(Cl)n12,4.1
3eqh,CHEMBL1968868,N#Cc1cccc(NC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)n1,4.5
3eqh,CHEMBL1969151,CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,6.7
3eqh,CHEMBL1969156,Nc1nccc2cnc(-c3ccccc3)n12,5.3
3eqh,CHEMBL1969942,O=C(Nc1ccc(-c2ccc3cn[nH]c3c2)cc1)Nc1cccc(F)c1,4.5
3eqh,CHEMBL1970290,CCN(CC)CCNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,5.7
3eqh,CHEMBL1970340,Nc1noc2cccc(-c3cccc(O)c3)c12,5.8
3eqh,CHEMBL1971519,Nc1n[nH]c2cccc(-c3ccc(F)cc3)c12,6.6
3eqh,CHEMBL1971534,NC(=O)c1cc2ccncc2s1,5
3eqh,CHEMBL1971606,CCCOc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3F)cc2)c1,4.5
3eqh,CHEMBL1971943,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,4.6
3eqh,CHEMBL1972220,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(OC(F)F)cc4)cc3)c12,7.3
3eqh,CHEMBL1972355,COc1c(-c2nc3ccccc3[nH]2)c(O)cc2oc(C)cc(=O)c12,6.2
3eqh,CHEMBL1972462,CCCCC#Cc1ccc(CN2CC(C(=O)O)C2)cc1,4.5
3eqh,CHEMBL1972583,NC(=O)c1cnn2c(-c3ccccc3)ccnc12,4.3
3eqh,CHEMBL1972934,Nc1ncnc2sccc12,4.8
3eqh,CHEMBL1973013,Cc1cnc(Nc2nc(NC(C)C)ncc2Br)s1,4.5
3eqh,CHEMBL1973016,CS(=O)(=O)c1cccc(C(=O)Nc2nc3ccccc3n2CCCO)c1,4.5
3eqh,CHEMBL1973138,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c(=O)n(C)c1,4.5
3eqh,CHEMBL1973363,COc1cccc(NC(=O)N2CCC(c3nc4c(C(N)=O)cccc4[nH]3)CC2)c1,5.5
3eqh,CHEMBL1973720,NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,7.7
3eqh,CHEMBL1973793,O=S(=O)(Nc1ccc2c(c1)C(=NO)c1ccccc1-2)c1cccc(Br)c1,4.5
3eqh,CHEMBL1973868,Oc1cnc2ccc(-c3ccncc3)cc2c1,4.5
3eqh,CHEMBL1973961,COc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,4.5
3eqh,CHEMBL1974328,Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,6.3
3eqh,CHEMBL1974480,CCOC(=O)Cc1nc2c3cc(Br)ccc3[nH]c(=O)n2n1,5.7
3eqh,CHEMBL1974617,OCc1cc(-c2ccc3[nH]ncc3c2)on1,5
3eqh,CHEMBL1975121,COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,4.5
3eqh,CHEMBL1975212,Nc1ncnc2scc(-c3ccccc3)c12,6.1
3eqh,CHEMBL1975903,COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,4.5
3eqh,CHEMBL1975921,O=c1[nH]c2cc(Br)cnc2[nH]1,4.3
3eqh,CHEMBL1975927,COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,6
3eqh,CHEMBL1976196,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCc2[nH]c3c(Cl)cc(Cl)cc3c2C1,4.5
3eqh,CHEMBL1976376,Nc1ncnc2c1c(-c1ccc(Oc3ccc(CO)cc3)cc1)cn2C1CCOC1,8.3
3eqh,CHEMBL1976420,CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,4.5
3eqh,CHEMBL1977134,Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cnc2c(-c3ccc4c(c3)OCO4)cnn12,4.5
3eqh,CHEMBL1977138,CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,5.7
3eqh,CHEMBL1977634,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1,4.5
3eqh,CHEMBL1977814,Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,5.5
3eqh,CHEMBL1977931,CC(=O)c1ccccc1-c1ncnc2[nH]ccc12,4.1
3eqh,CHEMBL1978166,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,6.3
3eqh,CHEMBL1978167,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2ccccc21,4.5
3eqh,CHEMBL1978195,NC(=O)c1cc2c(-c3ccc(Br)cc3)cncc2s1,6.3
3eqh,CHEMBL1978271,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCOCCO)c2)n1,4.5
3eqh,CHEMBL1978448,CS(=O)(=O)N(Cc1ccc2[nH]c(=O)c3cccn3c2c1)C1CC1,4.5
3eqh,CHEMBL1978562,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21,6
3eqh,CHEMBL1978567,COc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1,4.5
3eqh,CHEMBL1979690,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,6.9
3eqh,CHEMBL1979773,CN(CCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,4.5
3eqh,CHEMBL1980329,O=C1Nc2cc(-c3ccc(O)cc3)ccc2C1=Cc1ccc[nH]1,5.9
3eqh,CHEMBL1980376,Cc1cccc(-c2cccc3onc(N)c23)c1,5.7
3eqh,CHEMBL1980671,Nc1ncnc2c1C(=O)Nc1ccccc1N2,4.5
3eqh,CHEMBL1980763,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,5.7
3eqh,CHEMBL1981047,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,4.5
3eqh,CHEMBL1981215,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(OC(F)F)ccc12,4.5
3eqh,CHEMBL1981744,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(Cl)ccc12,5.5
3eqh,CHEMBL1981792,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12,5.8
3eqh,CHEMBL1982413,CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,5.9
3eqh,CHEMBL1982660,COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,4.5
3eqh,CHEMBL1982700,CCCCNC(=O)c1cn(C(CC)CC)c(=O)c2cc(OC)c(OC)cc12,4.5
3eqh,CHEMBL1982711,NC(=O)c1ccc(-c2c[nH]c3nccc(Cl)c23)cc1,6.4
3eqh,CHEMBL1982753,NC(=O)c1ccc(NC2CCCCC2N)nc1Nc1cccc(Cl)c1,6
3eqh,CHEMBL1983070,CCOc1ccccc1-c1cccc(-c2n[nH]c3nc(O)cc(C)c23)c1,4.5
3eqh,CHEMBL1983111,CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,7
3eqh,CHEMBL1983348,CCCCN(CCC#N)C(=O)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1,6.6
3eqh,CHEMBL1983393,O=C(Nc1cccc(F)c1)Nc1cccc(-c2ccc3cn[nH]c3c2)c1,4.5
3eqh,CHEMBL1983573,C=Cc1ccc(-c2cccc3nnc(N)n23)cc1,4.9
3eqh,CHEMBL1983575,O=C(NN=Cc1cc(Br)c(O)c(Br)c1)Nc1ccccc1,8
3eqh,CHEMBL1983630,O=C1Cc2cc(-c3ccccc3)cnc2N1,4.1
3eqh,CHEMBL1983640,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3coc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,4.5
3eqh,CHEMBL1983715,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,6.4
3eqh,CHEMBL1983923,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1,6.3
3eqh,CHEMBL1984500,O=C1NCc2c(Br)cccc21,3.2
3eqh,CHEMBL1984760,CCCNC(=O)c1ccc(Nc2nc(CCC(F)(F)F)c3cc[nH]c3n2)cc1,5.7
3eqh,CHEMBL1984842,CC(C)COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,4.5
3eqh,CHEMBL1985206,COCC#Cc1cccc2c1Cc1c(-c3cccs3)n[nH]c1-2,4.5
3eqh,CHEMBL1985367,Cc1ccnc(Nc2cc(C)nc(-c3ccccc3)n2)c1,5.5
3eqh,CHEMBL1985681,N#Cc1ccc2c(c1)C(c1ccc3c(n1)CCCC3O)C(=O)N2,6
3eqh,CHEMBL1986143,O=C(NC(CCO)c1ccccc1)c1ccc(-c2ccncc2)cc1,4.5
3eqh,CHEMBL1986177,O=C(Nc1cccc(Cl)c1)Nc1nc(CCNc2ncnc3ccsc23)cs1,4.5
3eqh,CHEMBL1986265,O=C(O)C1CN(Cc2ccc(OCc3cccc(C(F)(F)F)c3)cc2Cl)C1,4.5
3eqh,CHEMBL1986756,CCc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,4.5
3eqh,CHEMBL1986943,OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,7.5
3eqh,CHEMBL1987430,CCCc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,4.5
3eqh,CHEMBL1987535,O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,5.6
3eqh,CHEMBL1987815,NC(=O)c1cc(-c2cccs2)n2nccc2n1,5.4
3eqh,CHEMBL1987998,O=C(O)C1CN(Cc2ccc(OCc3ccccc3)cc2Cl)C1,4.5
3eqh,CHEMBL1988805,N#Cc1ccc2nc(N)n(-c3nccs3)c2c1,5.5
3eqh,CHEMBL1989043,CN1CCN(c2ccc(Nc3nc(N)c(C(=O)c4c(Cl)cccc4Cl)s3)cc2)CC1,4.5
3eqh,CHEMBL1989267,COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,6.9
3eqh,CHEMBL1989708,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)c1,6.6
3eqh,CHEMBL1990223,Cc1cc(OCc2ccc(Cl)c(Cl)c2)ccc1CN1CC(C(=O)O)C1,4.5
3eqh,CHEMBL1990254,NCC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,4.5
3eqh,CHEMBL1990496,Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,4.5
