2oi0,CHEMBL144021,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](NCc1ccccc1)C(=O)NO)C(C)(C)C,8.552841969
2oi0,CHEMBL114427,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc2ccccc2)C(=O)NO,8.744727495
2oi0,CHEMBL144001,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](NCc1ccc2ccccc2c1)C(=O)NO)C(C)(C)C,9.244125144
2oi0,CHEMBL144074,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](NS(=O)(=O)c1c(cc(cc1C(C)C)C(C)C)C(C)C)C(=O)NO)C(C)(C)C,7.886056648
2oi0,CHEMBL144095,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](NC(=O)c1cccnc1)C(=O)NO)C(C)(C)C,7.657577319
2oi0,CHEMBL144101,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](OCC1=Cc2ccccc2N(C)C1=O)C(=O)NO)C(C)(C)C,9.356547324
2oi0,CHEMBL144144,CCCN([C@@H]([C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)NO)S(=O)(=O)c1cccc2cccnc12,8
2oi0,CHEMBL144169,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)NO)C(C)(C)C,8.48148606
2oi0,CHEMBL144188,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](OCc1cccc2cccnc12)C(=O)NO)C(C)(C)C,9.397940009
2oi0,CHEMBL144206,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](NS(=O)(=O)c1ccc2NC(=O)Cc2c1)C(=O)NO)C(C)(C)C,8.552841969
2oi0,CHEMBL144229,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](OCc1ccc2nc(C)nc(O)c2c1)C(=O)NO)C(C)(C)C,9.366531544
